date,year,tournament,series,court,surface,round,best_of,winner,loser,wrank,lrank,wpts,lpts,w1,l1,w2,l2,w3,l3,w4,l4,w5,l5,wsets,lsets,status,win_counts,tsets
2017-01-11,2017,ASB Classic,ATP250,Outdoor,Hard,2nd Round,3,Baghdatis M.,Brown D.,36.0,70.0,1140.0,718.0,4.0,6.0,7.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,34,3.0
2017-01-11,2017,ASB Classic,ATP250,Outdoor,Hard,2nd Round,3,Sousa J.,Klein B.,44.0,324.0,1030.0,148.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,73,2.0
2017-01-11,2017,Apia International,ATP250,Outdoor,Hard,2nd Round,3,Troicki V.,Lorenzi P.,29.0,41.0,1385.0,1090.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,34,2.0
2017-01-11,2017,Apia International,ATP250,Outdoor,Hard,2nd Round,3,Muller G.,Barton M.,34.0,198.0,1255.0,282.0,6.0,1.0,3.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,41,3.0
2017-01-11,2017,Apia International,ATP250,Outdoor,Hard,2nd Round,3,Thiem D.,Elias G.,8.0,81.0,3415.0,675.0,6.0,7.0,6.0,3.0,7.0,5.0,,,,,2.0,1.0,Completed,173,3.0
2017-01-11,2017,Apia International,ATP250,Outdoor,Hard,2nd Round,3,Kuznetsov An.,De Minaur A.,48.0,333.0,935.0,144.0,6.0,2.0,,,,,,,,,1.0,0.0,Retired,15,1.0
2017-01-11,2017,Apia International,ATP250,Outdoor,Hard,2nd Round,3,Evans D.,Granollers M.,67.0,37.0,736.0,1136.0,1.0,6.0,6.0,3.0,6.0,3.0,,,,,2.0,1.0,Completed,68,3.0
2017-01-11,2017,Apia International,ATP250,Outdoor,Hard,2nd Round,3,Kohlschreiber P.,Thompson J.,32.0,75.0,1325.0,699.0,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,82,2.0
2017-01-11,2017,Apia International,ATP250,Outdoor,Hard,2nd Round,3,Carreno Busta P.,Zverev M.,30.0,50.0,1370.0,884.0,3.0,6.0,7.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,146,3.0
2017-01-11,2017,Apia International,ATP250,Outdoor,Hard,2nd Round,3,Cuevas P.,Mahut N.,22.0,38.0,1780.0,1122.0,6.0,4.0,2.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,71,3.0
2017-01-12,2017,Apia International,ATP250,Outdoor,Hard,Quarterfinals,3,Evans D.,Thiem D.,67.0,8.0,736.0,3415.0,3.0,6.0,6.0,4.0,6.0,1.0,,,,,2.0,1.0,Completed,68,3.0
2017-01-12,2017,ASB Classic,ATP250,Outdoor,Hard,Quarterfinals,3,Sock J.,Chardy J.,23.0,71.0,1710.0,705.0,5.0,7.0,6.0,4.0,6.0,3.0,,,,,2.0,1.0,Completed,55,3.0
2017-01-12,2017,ASB Classic,ATP250,Outdoor,Hard,Quarterfinals,3,Baghdatis M.,Vesely J.,36.0,54.0,1140.0,848.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,34,2.0
2017-01-12,2017,ASB Classic,ATP250,Outdoor,Hard,Quarterfinals,3,Johnson S.,Isner J.,33.0,19.0,1320.0,1850.0,6.0,3.0,5.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,86,3.0
2017-01-12,2017,Apia International,ATP250,Outdoor,Hard,Quarterfinals,3,Muller G.,Cuevas P.,34.0,22.0,1255.0,1780.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,41,2.0
2017-01-12,2017,Apia International,ATP250,Outdoor,Hard,Quarterfinals,3,Troicki V.,Kohlschreiber P.,29.0,32.0,1385.0,1325.0,,,,,,,,,,,,,Walkover,34,0.0
2017-01-12,2017,Apia International,ATP250,Outdoor,Hard,Quarterfinals,3,Kuznetsov An.,Carreno Busta P.,48.0,30.0,935.0,1370.0,2.0,6.0,6.0,4.0,6.0,1.0,,,,,2.0,1.0,Completed,15,3.0
2017-01-13,2017,Apia International,ATP250,Outdoor,Hard,Semifinals,3,Muller G.,Troicki V.,34.0,29.0,1255.0,1385.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,41,2.0
2017-01-13,2017,ASB Classic,ATP250,Outdoor,Hard,Semifinals,3,Sousa J.,Baghdatis M.,44.0,36.0,1030.0,1140.0,6.0,1.0,7.0,5.0,,,,,,,2.0,0.0,Completed,73,2.0
2017-01-13,2017,ASB Classic,ATP250,Outdoor,Hard,Semifinals,3,Sock J.,Johnson S.,23.0,33.0,1710.0,1320.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,55,2.0
2017-01-13,2017,Apia International,ATP250,Outdoor,Hard,Semifinals,3,Evans D.,Kuznetsov An.,67.0,48.0,736.0,935.0,6.0,2.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,68,3.0
2017-01-14,2017,ASB Classic,ATP250,Outdoor,Hard,The Final,3,Sock J.,Sousa J.,23.0,44.0,1710.0,1030.0,6.0,3.0,5.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,55,3.0
2017-01-14,2017,Apia International,ATP250,Outdoor,Hard,The Final,3,Muller G.,Evans D.,34.0,67.0,1255.0,736.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,41,2.0
2017-01-16,2017,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Querrey S.,Halys Q.,32.0,155.0,1355.0,379.0,6.0,7.0,7.0,6.0,6.0,3.0,6.0,4.0,,,3.0,1.0,Completed,92,4.0
2017-01-16,2017,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,De Minaur A.,Melzer G.,301.0,87.0,164.0,648.0,5.0,7.0,6.0,3.0,2.0,6.0,7.0,6.0,6.0,1.0,3.0,2.0,Completed,94,5.0
2017-01-16,2017,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Chardy J.,Almagro N.,72.0,42.0,705.0,1040.0,4.0,0.0,,,,,,,,,0.0,0.0,Retired,86,0.0
2017-01-16,2017,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Troicki V.,Dzumhur D.,35.0,78.0,1225.0,694.0,6.0,4.0,6.0,4.0,2.0,6.0,2.0,6.0,6.0,3.0,3.0,2.0,Completed,34,5.0
2017-01-16,2017,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Estrella Burgos V.,Bedene A.,103.0,109.0,586.0,547.0,7.0,6.0,7.0,5.0,0.0,6.0,6.0,3.0,,,3.0,1.0,Completed,9,4.0
2017-01-16,2017,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Nishikori K.,Kuznetsov An.,5.0,45.0,5010.0,1015.0,5.0,7.0,6.0,1.0,6.0,4.0,6.0,7.0,6.0,2.0,3.0,2.0,Completed,127,5.0
2017-01-16,2017,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Zverev M.,Garcia-Lopez G.,50.0,74.0,894.0,700.0,6.0,3.0,7.0,6.0,6.0,4.0,,,,,3.0,0.0,Completed,53,3.0
2017-01-16,2017,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Tomic B.,Bellucci T.,27.0,62.0,1420.0,771.0,6.0,2.0,6.0,1.0,6.0,4.0,,,,,3.0,0.0,Completed,27,3.0
2017-01-16,2017,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Berdych T.,Vanni L.,10.0,157.0,3060.0,373.0,6.0,1.0,,,,,,,,,1.0,0.0,Retired,59,1.0
2017-01-16,2017,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Rublev A.,Lu Y.H.,152.0,60.0,383.0,786.0,4.0,6.0,6.0,3.0,7.0,6.0,6.0,3.0,,,3.0,1.0,Completed,154,4.0
2017-01-16,2017,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Isner J.,Kravchuk K.,19.0,88.0,1850.0,642.0,6.0,3.0,6.0,4.0,6.0,7.0,6.0,1.0,,,3.0,1.0,Completed,130,4.0
2017-01-16,2017,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Cilic M.,Janowicz J.,7.0,273.0,3605.0,186.0,4.0,6.0,4.0,6.0,6.0,2.0,6.0,2.0,6.0,3.0,3.0,2.0,Completed,144,5.0
2017-01-16,2017,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Schwartzman D.,Cuevas P.,54.0,22.0,867.0,1780.0,6.0,3.0,6.0,3.0,6.0,0.0,,,,,3.0,0.0,Completed,165,3.0
2017-01-16,2017,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Murray A.,Marchenko I.,1.0,95.0,12560.0,624.0,7.0,5.0,7.0,6.0,6.0,2.0,,,,,3.0,0.0,Completed,60,3.0
2017-01-16,2017,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Harrison R.,Mahut N.,82.0,41.0,664.0,1085.0,6.0,3.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,43,3.0
2017-01-16,2017,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Lajovic D.,Robert S.,94.0,55.0,627.0,854.0,6.0,3.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,85,3.0
2017-01-16,2017,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Seppi A.,Mathieu P.H.,89.0,75.0,635.0,700.0,6.0,4.0,7.0,6.0,6.0,7.0,7.0,5.0,,,3.0,1.0,Completed,72,4.0
2017-01-16,2017,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Lacko L.,Ramos-Vinolas A.,121.0,26.0,486.0,1435.0,4.0,6.0,7.0,5.0,1.0,6.0,6.0,4.0,6.0,3.0,3.0,2.0,Completed,20,5.0
2017-01-16,2017,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Lorenzi P.,Duckworth J.,43.0,107.0,1033.0,557.0,6.0,4.0,7.0,6.0,6.0,7.0,6.0,4.0,,,3.0,1.0,Completed,37,4.0
2017-01-16,2017,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Rubin N.,Fratangelo B.,200.0,113.0,274.0,519.0,6.0,7.0,7.0,5.0,3.0,6.0,6.0,2.0,6.0,2.0,3.0,2.0,Completed,6,5.0
2017-01-16,2017,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Bublik A.,Pouille L.,207.0,16.0,268.0,2131.0,6.0,0.0,3.0,6.0,6.0,3.0,6.0,4.0,,,3.0,1.0,Completed,62,4.0
2017-01-16,2017,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Jaziri M.,Soeda G.,56.0,139.0,824.0,431.0,6.0,3.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,41,3.0
2017-01-16,2017,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Evans D.,Bagnis F.,51.0,65.0,886.0,739.0,7.0,6.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,Completed,68,3.0
2017-01-16,2017,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Tsonga J.W.,Monteiro T.,12.0,83.0,2505.0,664.0,6.0,1.0,6.0,3.0,6.0,7.0,6.0,2.0,,,3.0,1.0,Completed,73,4.0
2017-01-16,2017,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Sela D.,Granollers M.,67.0,38.0,731.0,1123.0,5.0,7.0,6.0,3.0,6.0,2.0,6.0,0.0,,,3.0,1.0,Completed,18,4.0
2017-01-16,2017,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Kyrgios N.,Elias G.,13.0,77.0,2460.0,698.0,6.0,1.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,82,3.0
2017-01-16,2017,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Wawrinka S.,Klizan M.,4.0,34.0,5155.0,1230.0,4.0,6.0,6.0,4.0,7.0,5.0,4.0,6.0,6.0,4.0,3.0,2.0,Completed,94,5.0
2017-01-16,2017,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Darcis S.,Groth S.,71.0,162.0,707.0,355.0,3.0,6.0,6.0,3.0,6.0,2.0,6.0,2.0,,,3.0,1.0,Completed,20,4.0
2017-01-16,2017,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Federer R.,Melzer J.,17.0,300.0,1980.0,164.0,7.0,5.0,3.0,6.0,6.0,2.0,6.0,2.0,,,3.0,1.0,Completed,163,4.0
2017-01-16,2017,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Khachanov K.,Mannarino A.,52.0,61.0,875.0,781.0,6.0,4.0,3.0,6.0,7.0,6.0,6.0,3.0,,,3.0,1.0,Completed,141,4.0
2017-01-16,2017,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Sock J.,Herbert P.H.,20.0,73.0,1810.0,705.0,6.0,4.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,55,3.0
2017-01-16,2017,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Johnson S.,Delbonis F.,30.0,44.0,1390.0,1030.0,6.0,3.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,86,3.0
2017-01-17,2017,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Nishioka Y.,Bolt A.,99.0,632.0,602.0,46.0,6.0,4.0,1.0,6.0,6.0,2.0,6.0,4.0,,,3.0,1.0,Completed,57,4.0
2017-01-17,2017,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Dutra Silva R.,Donaldson J.,439.0,101.0,92.0,596.0,3.0,6.0,0.0,6.0,6.0,1.0,6.0,4.0,6.0,4.0,3.0,2.0,Completed,15,5.0
2017-01-17,2017,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Young D.,Fabbiano T.,85.0,141.0,651.0,427.0,6.0,4.0,7.0,6.0,6.0,4.0,,,,,3.0,0.0,Completed,27,3.0
2017-01-17,2017,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Simon G.,Mmoh M.,25.0,190.0,1585.0,297.0,6.0,1.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,90,3.0
2017-01-17,2017,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Whittington A.,Pavlasek A.,194.0,86.0,289.0,649.0,6.0,4.0,4.0,6.0,6.0,2.0,6.0,3.0,,,3.0,1.0,Completed,1,4.0
2017-01-17,2017,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Berlocq C.,Albot R.,90.0,96.0,632.0,614.0,6.0,4.0,7.0,6.0,5.0,7.0,7.0,6.0,,,3.0,1.0,Completed,13,4.0
2017-01-17,2017,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Zverev A.,Haase R.,24.0,57.0,1655.0,808.0,6.0,2.0,3.0,6.0,5.0,7.0,6.0,3.0,6.0,2.0,3.0,2.0,Completed,226,5.0
2017-01-17,2017,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Kohlschreiber P.,Basilashvili N.,33.0,92.0,1325.0,630.0,6.0,4.0,3.0,6.0,7.0,6.0,6.0,4.0,,,3.0,1.0,Completed,82,4.0
2017-01-17,2017,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Tiafoe F.,Kukushkin M.,108.0,98.0,550.0,602.0,6.0,1.0,6.0,7.0,6.0,3.0,6.0,2.0,,,3.0,1.0,Completed,95,4.0
2017-01-17,2017,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Carreno Busta P.,Polansky P.,31.0,132.0,1370.0,454.0,6.0,0.0,3.0,6.0,3.0,6.0,6.0,2.0,3.0,0.0,2.0,2.0,Retired,146,4.0
2017-01-17,2017,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Nadal R.,Mayer F.,9.0,49.0,3195.0,903.0,6.0,3.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,207,3.0
2017-01-17,2017,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Baghdatis M.,Youzhny M.,36.0,70.0,1210.0,707.0,6.0,3.0,3.0,0.0,,,,,,,1.0,0.0,Retired,34,1.0
2017-01-17,2017,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Thiem D.,Struff J.L.,8.0,58.0,3415.0,796.0,4.0,6.0,6.0,4.0,6.0,4.0,6.0,3.0,,,3.0,1.0,Completed,173,4.0
2017-01-17,2017,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Raonic M.,Brown D.,3.0,66.0,5290.0,738.0,6.0,3.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,110,3.0
2017-01-17,2017,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Goffin D.,Opelka R.,11.0,208.0,2750.0,267.0,6.0,4.0,4.0,6.0,6.0,2.0,4.0,6.0,6.0,4.0,3.0,2.0,Completed,137,5.0
2017-01-17,2017,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Muller G.,Fritz T.,28.0,93.0,1415.0,628.0,7.0,6.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,41,3.0
2017-01-17,2017,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Dimitrov G.,O'Connell C.,15.0,231.0,2135.0,228.0,7.0,6.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,135,3.0
2017-01-17,2017,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Bautista Agut R.,Pella G.,14.0,81.0,2350.0,685.0,6.0,3.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,Completed,161,3.0
2017-01-17,2017,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Escobedo E.,Medvedev D.,131.0,63.0,455.0,751.0,7.0,5.0,4.0,6.0,7.0,6.0,6.0,1.0,,,3.0,1.0,Completed,18,4.0
2017-01-17,2017,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Dolgopolov O.,Coric B.,69.0,59.0,715.0,795.0,6.0,3.0,6.0,4.0,3.0,6.0,7.0,6.0,,,3.0,1.0,Completed,31,4.0
2017-01-17,2017,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Thompson J.,Sousa J.,76.0,37.0,699.0,1135.0,6.0,7.0,4.0,6.0,6.0,3.0,6.0,2.0,6.0,1.0,3.0,2.0,Completed,68,5.0
2017-01-17,2017,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Karlovic I.,Zeballos H.,21.0,68.0,1795.0,725.0,6.0,7.0,3.0,6.0,7.0,5.0,6.0,2.0,22.0,20.0,3.0,2.0,Completed,40,5.0
2017-01-17,2017,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Chung H.,Olivo R.,105.0,79.0,583.0,693.0,6.0,2.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,56,3.0
2017-01-17,2017,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Istomin D.,Dodig I.,117.0,170.0,498.0,336.0,6.0,1.0,6.0,4.0,3.0,6.0,7.0,5.0,,,3.0,1.0,Completed,30,4.0
2017-01-17,2017,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Stepanek R.,Tursunov D.,102.0,405.0,595.0,105.0,6.0,2.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,3,3.0
2017-01-17,2017,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Monfils G.,Vesely J.,6.0,53.0,3625.0,873.0,6.0,2.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,119,3.0
2017-01-17,2017,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Fognini F.,Lopez F.,48.0,29.0,945.0,1410.0,7.0,5.0,6.0,3.0,7.0,5.0,,,,,3.0,0.0,Completed,129,3.0
2017-01-17,2017,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Edmund K.,Giraldo S.,46.0,91.0,989.0,631.0,6.0,2.0,7.0,5.0,6.0,3.0,,,,,3.0,0.0,Completed,89,3.0
2017-01-17,2017,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Djokovic N.,Verdasco F.,2.0,40.0,11780.0,1105.0,6.0,1.0,7.0,6.0,6.0,2.0,,,,,3.0,0.0,Completed,216,3.0
2017-01-17,2017,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Gasquet R.,Mott B.,18.0,287.0,1885.0,173.0,6.0,4.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,103,3.0
2017-01-17,2017,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Ferrer D.,Jasika O.,23.0,290.0,1740.0,172.0,6.0,3.0,6.0,0.0,6.0,2.0,,,,,3.0,0.0,Completed,40,3.0
2017-01-17,2017,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5,Paire B.,Haas T.,47.0,,960.0,,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Retired,111,2.0
2017-01-18,2017,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,5,Tsonga J.W.,Lajovic D.,12.0,94.0,2505.0,627.0,6.0,2.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,73,3.0
2017-01-18,2017,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,5,Berdych T.,Harrison R.,10.0,82.0,3060.0,664.0,6.0,3.0,7.0,6.0,6.0,2.0,,,,,3.0,0.0,Completed,59,3.0
2017-01-18,2017,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,5,Wawrinka S.,Johnson S.,4.0,30.0,5155.0,1390.0,6.0,3.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,94,3.0
2017-01-18,2017,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,5,Zverev M.,Isner J.,50.0,19.0,894.0,1850.0,6.0,7.0,6.0,7.0,6.0,4.0,7.0,6.0,9.0,7.0,3.0,2.0,Completed,53,5.0
2017-01-18,2017,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,5,Nishikori K.,Chardy J.,5.0,72.0,5010.0,705.0,6.0,3.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,127,3.0
2017-01-18,2017,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,5,Jaziri M.,Bublik A.,56.0,207.0,824.0,268.0,6.0,2.0,6.0,3.0,7.0,5.0,,,,,3.0,0.0,Completed,41,3.0
2017-01-18,2017,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,5,Lacko L.,Sela D.,121.0,67.0,486.0,731.0,2.0,6.0,6.0,3.0,6.0,2.0,6.0,4.0,,,3.0,1.0,Completed,20,4.0
2017-01-18,2017,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,5,Federer R.,Rubin N.,17.0,200.0,1980.0,274.0,7.0,5.0,6.0,3.0,7.0,6.0,,,,,3.0,0.0,Completed,163,3.0
2017-01-18,2017,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,5,Sock J.,Khachanov K.,20.0,52.0,1810.0,875.0,6.0,3.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,55,3.0
2017-01-18,2017,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,5,Evans D.,Cilic M.,51.0,7.0,886.0,3605.0,3.0,6.0,7.0,5.0,6.0,3.0,6.0,3.0,,,3.0,1.0,Completed,68,4.0
2017-01-18,2017,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,5,Darcis S.,Schwartzman D.,71.0,54.0,707.0,867.0,6.0,3.0,6.0,3.0,2.0,6.0,6.0,4.0,,,3.0,1.0,Completed,20,4.0
2017-01-18,2017,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,5,Seppi A.,Kyrgios N.,89.0,13.0,635.0,2460.0,1.0,6.0,6.0,7.0,6.0,4.0,6.0,2.0,10.0,8.0,3.0,2.0,Completed,72,5.0
2017-01-18,2017,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,5,Tomic B.,Estrella Burgos V.,27.0,103.0,1420.0,586.0,7.0,5.0,7.0,6.0,4.0,6.0,7.0,6.0,,,3.0,1.0,Completed,27,4.0
2017-01-18,2017,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,5,Murray A.,Rublev A.,1.0,152.0,12560.0,383.0,6.0,3.0,6.0,0.0,6.0,2.0,,,,,3.0,0.0,Completed,60,3.0
2017-01-18,2017,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,5,Querrey S.,De Minaur A.,32.0,301.0,1355.0,164.0,7.0,6.0,6.0,0.0,6.0,1.0,,,,,3.0,0.0,Completed,92,3.0
2017-01-18,2017,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,5,Troicki V.,Lorenzi P.,35.0,43.0,1225.0,1033.0,6.0,3.0,1.0,6.0,7.0,6.0,3.0,6.0,6.0,3.0,3.0,2.0,Completed,34,5.0
2017-01-19,2017,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,5,Ferrer D.,Escobedo E.,23.0,131.0,1740.0,455.0,2.0,6.0,6.0,4.0,6.0,4.0,6.0,2.0,,,3.0,1.0,Completed,40,4.0
2017-01-19,2017,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,5,Goffin D.,Stepanek R.,11.0,102.0,2750.0,595.0,6.0,4.0,6.0,0.0,6.0,3.0,,,,,3.0,0.0,Completed,137,3.0
2017-01-19,2017,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,5,Kohlschreiber P.,Young D.,33.0,85.0,1325.0,651.0,7.0,5.0,6.0,3.0,6.0,0.0,,,,,3.0,0.0,Completed,82,3.0
2017-01-19,2017,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,5,Simon G.,Dutra Silva R.,25.0,439.0,1585.0,92.0,6.0,4.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,Completed,90,3.0
2017-01-19,2017,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,5,Bautista Agut R.,Nishioka Y.,14.0,99.0,2350.0,602.0,6.0,2.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,161,3.0
2017-01-19,2017,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,5,Dimitrov G.,Chung H.,15.0,105.0,2135.0,583.0,1.0,6.0,6.0,4.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,135,4.0
2017-01-19,2017,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,5,Istomin D.,Djokovic N.,117.0,2.0,498.0,11780.0,7.0,6.0,5.0,7.0,2.0,6.0,7.0,6.0,6.0,4.0,3.0,2.0,Completed,30,5.0
2017-01-19,2017,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,5,Raonic M.,Muller G.,3.0,28.0,5290.0,1415.0,6.0,3.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,110,3.0
2017-01-19,2017,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,5,Gasquet R.,Berlocq C.,18.0,90.0,1885.0,632.0,6.0,1.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,Completed,103,3.0
2017-01-19,2017,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,5,Carreno Busta P.,Edmund K.,31.0,46.0,1370.0,989.0,6.0,2.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,146,3.0
2017-01-19,2017,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,5,Nadal R.,Baghdatis M.,9.0,36.0,3195.0,1210.0,6.0,3.0,6.0,1.0,6.0,3.0,,,,,3.0,0.0,Completed,207,3.0
2017-01-19,2017,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,5,Thiem D.,Thompson J.,8.0,76.0,3415.0,699.0,6.0,2.0,6.0,1.0,6.0,7.0,6.0,4.0,,,3.0,1.0,Completed,173,4.0
