date,year,tournament,series,court,surface,round,best_of,winner,loser,wrank,lrank,wpts,lpts,w1,l1,w2,l2,w3,l3,w4,l4,w5,l5,wsets,lsets,status,win_counts,tsets,s1win,s1loss,s1win(%)
2017-03-01,2017,Abierto Mexicano,ATP500,Outdoor,Hard,1st Round,3,Nadal R.,Zverev M.,6.0,30.0,4115.0,1216.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,207,2.0,206,9,96.0
2017-03-01,2017,Abierto Mexicano,ATP500,Outdoor,Hard,1st Round,3,Djokovic N.,Klizan M.,2.0,62.0,9735.0,775.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,216,2.0,216,8,96.0
2017-03-02,2017,Abierto Mexicano,ATP500,Outdoor,Hard,2nd Round,3,Thiem D.,Mannarino A.,9.0,65.0,3375.0,766.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,173,2.0,173,21,89.0
2017-03-02,2017,Abierto Mexicano,ATP500,Outdoor,Hard,2nd Round,3,Djokovic N.,Del Potro J.M.,2.0,32.0,9735.0,1110.0,4.0,6.0,6.0,4.0,6.0,4.0,,,,,2.0,1.0,Completed,216,3.0,216,11,95.0
2017-03-02,2017,Abierto Mexicano,ATP500,Outdoor,Hard,Quarterfinals,3,Nadal R.,Nishioka Y.,6.0,86.0,4115.0,621.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,207,2.0,206,5,98.0
2017-03-02,2017,Abierto Mexicano,ATP500,Outdoor,Hard,2nd Round,3,Nadal R.,Lorenzi P.,6.0,38.0,4115.0,1052.0,6.0,1.0,6.0,1.0,,,,,,,2.0,0.0,Completed,207,2.0,206,5,98.0
2017-03-04,2017,Abierto Mexicano,ATP500,Outdoor,Hard,Semifinals,3,Nadal R.,Cilic M.,6.0,8.0,4115.0,3410.0,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,207,2.0,206,27,88.0
2017-03-11,2017,BNP Paribas Open,Masters 1000,Outdoor,Hard,2nd Round,3,Thiem D.,Chardy J.,9.0,80.0,3375.0,670.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,173,2.0,173,20,90.0
2017-03-12,2017,BNP Paribas Open,Masters 1000,Outdoor,Hard,2nd Round,3,Zverev A.,Bagnis F.,20.0,83.0,1895.0,645.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,226,2.0,226,2,99.0
2017-03-12,2017,BNP Paribas Open,Masters 1000,Outdoor,Hard,2nd Round,3,Nadal R.,Pella G.,6.0,145.0,4415.0,395.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,207,2.0,206,12,94.0
2017-03-13,2017,BNP Paribas Open,Masters 1000,Outdoor,Hard,3rd Round,3,Thiem D.,Zverev M.,9.0,32.0,3375.0,1216.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,173,2.0,173,9,95.0
2017-03-13,2017,BNP Paribas Open,Masters 1000,Outdoor,Hard,2nd Round,3,Federer R.,Robert S.,10.0,81.0,3305.0,660.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,163,2.0,163,1,99.0
2017-03-13,2017,BNP Paribas Open,Masters 1000,Outdoor,Hard,2nd Round,3,Djokovic N.,Edmund K.,2.0,46.0,9825.0,933.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,216,2.0,216,14,94.0
2017-03-14,2017,BNP Paribas Open,Masters 1000,Outdoor,Hard,3rd Round,3,Nadal R.,Verdasco F.,6.0,29.0,4415.0,1325.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,207,2.0,206,17,92.0
2017-03-15,2017,BNP Paribas Open,Masters 1000,Outdoor,Hard,3rd Round,3,Djokovic N.,Del Potro J.M.,2.0,35.0,9825.0,1155.0,7.0,5.0,4.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,216,3.0,216,11,95.0
2017-03-15,2017,BNP Paribas Open,Masters 1000,Outdoor,Hard,3rd Round,3,Federer R.,Johnson S.,10.0,27.0,3305.0,1415.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,163,2.0,163,10,94.0
2017-03-16,2017,BNP Paribas Open,Masters 1000,Outdoor,Hard,4th Round,3,Federer R.,Nadal R.,10.0,6.0,3305.0,4415.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,163,2.0,163,19,90.0
2017-03-16,2017,BNP Paribas Open,Masters 1000,Outdoor,Hard,4th Round,3,Thiem D.,Monfils G.,9.0,11.0,3375.0,3280.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,173,2.0,173,16,92.0
2017-03-17,2017,BNP Paribas Open,Masters 1000,Outdoor,Hard,Quarterfinals,3,Federer R.,Kyrgios N.,10.0,16.0,3305.0,2255.0,,,,,,,,,,,,,Walkover,163,0.0,163,13,93.0
2017-03-18,2017,BNP Paribas Open,Masters 1000,Outdoor,Hard,Semifinals,3,Federer R.,Sock J.,10.0,18.0,3305.0,2060.0,6.0,1.0,7.0,6.0,,,,,,,2.0,0.0,Completed,163,2.0,163,12,93.0
2017-03-19,2017,BNP Paribas Open,Masters 1000,Outdoor,Hard,The Final,3,Federer R.,Wawrinka S.,10.0,3.0,3305.0,5195.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,163,2.0,163,15,92.0
2017-03-24,2017,Sony Ericsson Open,Masters 1000,Outdoor,Hard,2nd Round,3,Nadal R.,Sela D.,7.0,83.0,4145.0,663.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,207,2.0,206,3,99.0
2017-03-25,2017,Sony Ericsson Open,Masters 1000,Outdoor,Hard,2nd Round,3,Federer R.,Tiafoe F.,6.0,101.0,4305.0,586.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,163,2.0,163,16,91.0
2017-03-25,2017,Sony Ericsson Open,Masters 1000,Outdoor,Hard,2nd Round,3,Zverev A.,Lu Y.H.,20.0,64.0,1850.0,773.0,6.0,0.0,6.0,3.0,,,,,,,2.0,0.0,Completed,226,2.0,226,2,99.0
2017-03-26,2017,Sony Ericsson Open,Masters 1000,Outdoor,Hard,3rd Round,3,Nadal R.,Kohlschreiber P.,7.0,31.0,4145.0,1270.0,0.0,6.0,6.0,2.0,6.0,3.0,,,,,2.0,1.0,Completed,207,3.0,206,15,93.0
2017-03-27,2017,Sony Ericsson Open,Masters 1000,Outdoor,Hard,3rd Round,3,Zverev A.,Isner J.,20.0,23.0,1850.0,1715.0,6.0,7.0,7.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,226,3.0,226,14,94.0
2017-03-27,2017,Sony Ericsson Open,Masters 1000,Outdoor,Hard,3rd Round,3,Federer R.,Del Potro J.M.,6.0,34.0,4305.0,1175.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,163,2.0,163,11,94.0
2017-03-28,2017,Sony Ericsson Open,Masters 1000,Outdoor,Hard,4th Round,3,Nadal R.,Mahut N.,7.0,55.0,4145.0,855.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,207,2.0,206,3,99.0
2017-03-28,2017,Sony Ericsson Open,Masters 1000,Outdoor,Hard,4th Round,3,Zverev A.,Wawrinka S.,20.0,3.0,1850.0,5705.0,4.0,6.0,6.0,2.0,6.0,1.0,,,,,2.0,1.0,Completed,226,3.0,226,15,94.0
2017-03-28,2017,Sony Ericsson Open,Masters 1000,Outdoor,Hard,4th Round,3,Federer R.,Bautista Agut R.,6.0,18.0,4305.0,2190.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,163,2.0,163,22,88.0
2017-03-30,2017,Sony Ericsson Open,Masters 1000,Outdoor,Hard,Quarterfinals,3,Nadal R.,Sock J.,7.0,17.0,4145.0,2375.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,207,2.0,206,12,94.0
2017-03-30,2017,Sony Ericsson Open,Masters 1000,Outdoor,Hard,Quarterfinals,3,Federer R.,Berdych T.,6.0,14.0,4305.0,2790.0,6.0,2.0,3.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,163,3.0,163,7,96.0
2017-03-31,2017,Sony Ericsson Open,Masters 1000,Outdoor,Hard,Semifinals,3,Nadal R.,Fognini F.,7.0,40.0,4145.0,1025.0,6.0,1.0,7.0,5.0,,,,,,,2.0,0.0,Completed,207,2.0,206,23,90.0
2017-04-01,2017,Sony Ericsson Open,Masters 1000,Outdoor,Hard,Semifinals,3,Federer R.,Kyrgios N.,6.0,16.0,4305.0,2425.0,7.0,6.0,6.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,163,3.0,163,13,93.0
2017-04-17,2017,Monte Carlo Masters,Masters 1000,Outdoor,Clay,1st Round,3,Zverev A.,Seppi A.,20.0,75.0,2005.0,685.0,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,226,2.0,226,5,98.0
2017-04-18,2017,Monte Carlo Masters,Masters 1000,Outdoor,Clay,2nd Round,3,Djokovic N.,Simon G.,2.0,32.0,7905.0,1255.0,6.0,3.0,3.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,216,3.0,216,13,94.0
2017-04-19,2017,Monte Carlo Masters,Masters 1000,Outdoor,Clay,2nd Round,3,Zverev A.,Lopez F.,20.0,39.0,2005.0,1045.0,6.0,0.0,6.0,4.0,,,,,,,2.0,0.0,Completed,226,2.0,226,7,97.0
2017-04-19,2017,Monte Carlo Masters,Masters 1000,Outdoor,Clay,2nd Round,3,Thiem D.,Haase R.,9.0,46.0,3385.0,933.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,173,2.0,173,13,93.0
2017-04-19,2017,Monte Carlo Masters,Masters 1000,Outdoor,Clay,2nd Round,3,Nadal R.,Edmund K.,7.0,45.0,3735.0,933.0,6.0,0.0,5.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,207,3.0,206,14,94.0
2017-04-20,2017,Monte Carlo Masters,Masters 1000,Outdoor,Clay,3rd Round,3,Nadal R.,Zverev A.,7.0,20.0,3735.0,2005.0,6.0,1.0,6.0,1.0,,,,,,,2.0,0.0,Completed,207,2.0,206,27,88.0
2017-04-20,2017,Monte Carlo Masters,Masters 1000,Outdoor,Clay,3rd Round,3,Djokovic N.,Carreno Busta P.,2.0,19.0,7905.0,2025.0,6.0,2.0,4.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,216,3.0,216,24,90.0
2017-04-21,2017,Monte Carlo Masters,Masters 1000,Outdoor,Clay,Quarterfinals,3,Nadal R.,Schwartzman D.,7.0,41.0,3735.0,982.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,207,2.0,206,29,88.0
2017-04-22,2017,Monte Carlo Masters,Masters 1000,Outdoor,Clay,Semifinals,3,Nadal R.,Goffin D.,7.0,13.0,3735.0,2705.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,207,2.0,206,19,92.0
2017-04-23,2017,Monte Carlo Masters,Masters 1000,Outdoor,Clay,The Final,3,Nadal R.,Ramos-Vinolas A.,7.0,24.0,3735.0,1625.0,6.0,1.0,6.0,3.0,,,,,,,2.0,0.0,Completed,207,2.0,206,17,92.0
2017-04-25,2017,Open Banco Sabadell ,ATP500,Outdoor,Clay,2nd Round,3,Thiem D.,Edmund K.,9.0,42.0,3385.0,958.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,173,2.0,173,14,93.0
2017-04-25,2017,Open Banco Sabadell ,ATP500,Outdoor,Clay,2nd Round,3,Zverev A.,Almagro N.,21.0,57.0,2005.0,860.0,7.0,6.0,4.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,226,3.0,226,3,99.0
2017-04-26,2017,Open Banco Sabadell ,ATP500,Outdoor,Clay,2nd Round,3,Nadal R.,Dutra Silva R.,5.0,402.0,4235.0,106.0,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,207,2.0,206,2,99.0
2017-04-27,2017,Open Banco Sabadell ,ATP500,Outdoor,Clay,3rd Round,3,Thiem D.,Evans D.,9.0,43.0,3385.0,954.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,173,2.0,173,13,93.0
2017-04-27,2017,Open Banco Sabadell ,ATP500,Outdoor,Clay,3rd Round,3,Nadal R.,Anderson K.,5.0,66.0,4235.0,730.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,207,2.0,206,21,91.0
2017-04-28,2017,Open Banco Sabadell ,ATP500,Outdoor,Clay,Quarterfinals,3,Nadal R.,Chung H.,5.0,94.0,4235.0,579.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,207,2.0,206,7,97.0
2017-04-28,2017,Open Banco Sabadell ,ATP500,Outdoor,Clay,Quarterfinals,3,Thiem D.,Sugita Y.,9.0,91.0,3385.0,603.0,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,173,2.0,173,6,97.0
2017-04-29,2017,Open Banco Sabadell ,ATP500,Outdoor,Clay,Semifinals,3,Thiem D.,Murray A.,9.0,1.0,3385.0,11690.0,6.0,2.0,3.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,173,3.0,173,9,95.0
2017-04-29,2017,Open Banco Sabadell ,ATP500,Outdoor,Clay,Semifinals,3,Nadal R.,Zeballos H.,5.0,84.0,4235.0,634.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,207,2.0,206,5,98.0
2017-04-30,2017,Open Banco Sabadell ,ATP500,Outdoor,Clay,The Final,3,Nadal R.,Thiem D.,5.0,9.0,4235.0,3385.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,207,2.0,206,21,91.0
2017-05-03,2017,BMW Open,ATP250,Outdoor,Clay,2nd Round,3,Zverev A.,Chardy J.,20.0,71.0,2005.0,710.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,226,2.0,226,20,92.0
2017-05-05,2017,BMW Open,ATP250,Outdoor,Clay,Quarterfinals,3,Zverev A.,Struff J.L.,20.0,48.0,2005.0,908.0,3.0,6.0,7.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,226,3.0,226,23,91.0
2017-05-06,2017,BMW Open,ATP250,Outdoor,Clay,Semifinals,3,Zverev A.,Bautista Agut R.,20.0,18.0,2005.0,2145.0,7.0,5.0,7.0,5.0,,,,,,,2.0,0.0,Completed,226,2.0,226,22,91.0
2017-05-07,2017,BMW Open,ATP250,Outdoor,Clay,The Final,3,Zverev A.,Pella G.,20.0,158.0,2005.0,359.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,226,2.0,226,12,95.0
2017-05-09,2017,Mutua Madrid Open,Masters 1000,Outdoor,Clay,2nd Round,3,Thiem D.,Donaldson J.,9.0,78.0,3615.0,655.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,173,2.0,173,7,96.0
2017-05-09,2017,Mutua Madrid Open,Masters 1000,Outdoor,Clay,1st Round,3,Zverev A.,Verdasco F.,19.0,35.0,2165.0,1120.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,226,2.0,226,17,93.0
2017-05-10,2017,Mutua Madrid Open,Masters 1000,Outdoor,Clay,2nd Round,3,Djokovic N.,Almagro N.,2.0,76.0,7085.0,675.0,6.0,1.0,4.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,216,3.0,216,3,99.0
2017-05-10,2017,Mutua Madrid Open,Masters 1000,Outdoor,Clay,2nd Round,3,Nadal R.,Fognini F.,5.0,29.0,4375.0,1235.0,7.0,6.0,3.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,207,3.0,206,23,90.0
2017-05-10,2017,Mutua Madrid Open,Masters 1000,Outdoor,Clay,2nd Round,3,Zverev A.,Cilic M.,19.0,7.0,2165.0,3725.0,6.0,7.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,226,3.0,226,27,89.0
2017-05-11,2017,Mutua Madrid Open,Masters 1000,Outdoor,Clay,3rd Round,3,Djokovic N.,Lopez F.,2.0,38.0,7085.0,1045.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,216,2.0,216,7,97.0
2017-05-11,2017,Mutua Madrid Open,Masters 1000,Outdoor,Clay,3rd Round,3,Zverev A.,Berdych T.,19.0,14.0,2165.0,2690.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,226,2.0,226,7,97.0
2017-05-11,2017,Mutua Madrid Open,Masters 1000,Outdoor,Clay,3rd Round,3,Thiem D.,Dimitrov G.,9.0,12.0,3615.0,2820.0,4.0,6.0,6.0,4.0,7.0,6.0,,,,,2.0,1.0,Completed,173,3.0,173,23,88.0
2017-05-11,2017,Mutua Madrid Open,Masters 1000,Outdoor,Clay,3rd Round,3,Nadal R.,Kyrgios N.,5.0,20.0,4375.0,2155.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,207,2.0,206,13,94.0
2017-05-12,2017,Mutua Madrid Open,Masters 1000,Outdoor,Clay,Quarterfinals,3,Djokovic N.,Nishikori K.,2.0,8.0,7085.0,3650.0,,,,,,,,,,,,,Walkover,216,0.0,216,23,90.0
2017-05-12,2017,Mutua Madrid Open,Masters 1000,Outdoor,Clay,Quarterfinals,3,Nadal R.,Goffin D.,5.0,10.0,4375.0,3055.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,207,2.0,206,19,92.0
2017-05-12,2017,Mutua Madrid Open,Masters 1000,Outdoor,Clay,Quarterfinals,3,Thiem D.,Coric B.,9.0,59.0,3615.0,825.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,173,2.0,173,18,91.0
2017-05-13,2017,Mutua Madrid Open,Masters 1000,Outdoor,Clay,Semifinals,3,Nadal R.,Djokovic N.,5.0,2.0,4375.0,7085.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,207,2.0,206,18,92.0
2017-05-13,2017,Mutua Madrid Open,Masters 1000,Outdoor,Clay,Semifinals,3,Thiem D.,Cuevas P.,9.0,27.0,3615.0,1490.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,173,2.0,173,13,93.0
2017-05-14,2017,Mutua Madrid Open,Masters 1000,Outdoor,Clay,The Final,3,Nadal R.,Thiem D.,5.0,9.0,4375.0,3615.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,207,2.0,206,21,91.0
2017-05-16,2017,Internazionali BNL d'Italia,Masters 1000,Outdoor,Clay,1st Round,3,Zverev A.,Anderson K.,17.0,63.0,2300.0,810.0,6.0,4.0,4.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,226,3.0,226,21,91.0
2017-05-16,2017,Internazionali BNL d'Italia,Masters 1000,Outdoor,Clay,2nd Round,3,Djokovic N.,Bedene A.,2.0,55.0,6845.0,848.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,216,2.0,216,16,93.0
2017-05-17,2017,Internazionali BNL d'Italia,Masters 1000,Outdoor,Clay,2nd Round,3,Nadal R.,Almagro N.,4.0,73.0,5195.0,703.0,,3.0,,,,,,,,,0.0,,Retired,207,0.0,206,3,99.0
2017-05-17,2017,Internazionali BNL d'Italia,Masters 1000,Outdoor,Clay,2nd Round,3,Zverev A.,Troicki V.,17.0,36.0,2300.0,1110.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,226,2.0,226,3,99.0
2017-05-17,2017,Internazionali BNL d'Italia,Masters 1000,Outdoor,Clay,2nd Round,3,Thiem D.,Cuevas P.,7.0,23.0,4035.0,1840.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,173,2.0,173,13,93.0
2017-05-18,2017,Internazionali BNL d'Italia,Masters 1000,Outdoor,Clay,3rd Round,3,Nadal R.,Sock J.,4.0,14.0,5195.0,2370.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,207,2.0,206,12,94.0
2017-05-18,2017,Internazionali BNL d'Italia,Masters 1000,Outdoor,Clay,3rd Round,3,Zverev A.,Fognini F.,17.0,29.0,2300.0,1270.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,226,2.0,226,23,91.0
2017-05-18,2017,Internazionali BNL d'Italia,Masters 1000,Outdoor,Clay,3rd Round,3,Djokovic N.,Bautista Agut R.,2.0,20.0,6845.0,2110.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,216,2.0,216,22,91.0
2017-05-18,2017,Internazionali BNL d'Italia,Masters 1000,Outdoor,Clay,3rd Round,3,Thiem D.,Querrey S.,7.0,28.0,4035.0,1400.0,3.0,6.0,6.0,3.0,7.0,6.0,,,,,2.0,1.0,Completed,173,3.0,173,11,94.0
2017-05-19,2017,Internazionali BNL d'Italia,Masters 1000,Outdoor,Clay,Quarterfinals,3,Zverev A.,Raonic M.,17.0,6.0,2300.0,4180.0,7.0,6.0,6.0,1.0,,,,,,,2.0,0.0,Completed,226,2.0,226,13,95.0
2017-05-19,2017,Internazionali BNL d'Italia,Masters 1000,Outdoor,Clay,Quarterfinals,3,Thiem D.,Nadal R.,7.0,4.0,4035.0,5195.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,173,2.0,173,19,90.0
2017-05-20,2017,Internazionali BNL d'Italia,Masters 1000,Outdoor,Clay,Semifinals,3,Djokovic N.,Thiem D.,2.0,7.0,6845.0,4035.0,6.0,1.0,6.0,0.0,,,,,,,2.0,0.0,Completed,216,2.0,216,21,91.0
2017-05-20,2017,Internazionali BNL d'Italia,Masters 1000,Outdoor,Clay,Quarterfinals,3,Djokovic N.,Del Potro J.M.,2.0,34.0,6845.0,1125.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,216,2.0,216,11,95.0
2017-05-20,2017,Internazionali BNL d'Italia,Masters 1000,Outdoor,Clay,Semifinals,3,Zverev A.,Isner J.,17.0,24.0,2300.0,1705.0,6.0,4.0,6.0,7.0,6.0,1.0,,,,,2.0,1.0,Completed,226,3.0,226,14,94.0
2017-05-21,2017,Internazionali BNL d'Italia,Masters 1000,Outdoor,Clay,The Final,3,Zverev A.,Djokovic N.,17.0,2.0,2300.0,6845.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,226,2.0,226,18,93.0
2017-05-28,2017,French Open,Grand Slam,Outdoor,Clay,1st Round,5,Thiem D.,Tomic B.,7.0,39.0,4145.0,1015.0,6.0,4.0,6.0,0.0,6.0,2.0,,,,,3.0,0.0,Completed,173,3.0,173,2,99.0
2017-05-29,2017,French Open,Grand Slam,Outdoor,Clay,1st Round,5,Djokovic N.,Granollers M.,2.0,77.0,7445.0,675.0,6.0,3.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,216,3.0,216,2,99.0
2017-05-29,2017,French Open,Grand Slam,Outdoor,Clay,1st Round,5,Nadal R.,Paire B.,4.0,45.0,5375.0,950.0,6.0,1.0,6.0,4.0,6.0,1.0,,,,,3.0,0.0,Completed,207,3.0,206,17,92.0
2017-05-31,2017,French Open,Grand Slam,Outdoor,Clay,2nd Round,5,Thiem D.,Bolelli S.,7.0,470.0,4145.0,78.0,7.0,5.0,6.0,1.0,6.0,3.0,,,,,3.0,0.0,Completed,173,3.0,173,2,99.0
2017-05-31,2017,French Open,Grand Slam,Outdoor,Clay,2nd Round,5,Nadal R.,Haase R.,4.0,46.0,5375.0,948.0,6.0,1.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,207,3.0,206,13,94.0
2017-05-31,2017,French Open,Grand Slam,Outdoor,Clay,2nd Round,5,Djokovic N.,Sousa J.,2.0,59.0,7445.0,830.0,6.0,1.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,216,3.0,216,8,96.0
2017-06-02,2017,French Open,Grand Slam,Outdoor,Clay,3rd Round,5,Thiem D.,Johnson S.,7.0,26.0,4145.0,1565.0,6.0,1.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,173,3.0,173,10,95.0
2017-06-02,2017,French Open,Grand Slam,Outdoor,Clay,3rd Round,5,Djokovic N.,Schwartzman D.,2.0,41.0,7445.0,1005.0,5.0,7.0,6.0,3.0,3.0,6.0,6.0,1.0,6.0,1.0,3.0,2.0,Completed,216,5.0,216,29,88.0
2017-06-02,2017,French Open,Grand Slam,Outdoor,Clay,3rd Round,5,Nadal R.,Basilashvili N.,4.0,63.0,5375.0,811.0,6.0,0.0,6.0,1.0,6.0,0.0,,,,,3.0,0.0,Completed,207,3.0,206,17,92.0
2017-06-04,2017,French Open,Grand Slam,Outdoor,Clay,4th Round,5,Djokovic N.,Ramos-Vinolas A.,2.0,20.0,7445.0,2065.0,7.0,6.0,6.0,1.0,6.0,3.0,,,,,3.0,0.0,Completed,216,3.0,216,17,93.0
2017-06-04,2017,French Open,Grand Slam,Outdoor,Clay,4th Round,5,Thiem D.,Zeballos H.,7.0,65.0,4145.0,793.0,6.0,1.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,Completed,173,3.0,173,5,97.0
2017-06-04,2017,French Open,Grand Slam,Outdoor,Clay,4th Round,5,Nadal R.,Bautista Agut R.,4.0,18.0,5375.0,2155.0,6.0,1.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,207,3.0,206,22,90.0
2017-06-07,2017,French Open,Grand Slam,Outdoor,Clay,Quarterfinals,5,Nadal R.,Carreno Busta P.,4.0,21.0,5375.0,2045.0,6.0,2.0,2.0,0.0,,,,,,,1.0,0.0,Retired,207,1.0,206,24,90.0
2017-06-07,2017,French Open,Grand Slam,Outdoor,Clay,Quarterfinals,5,Thiem D.,Djokovic N.,7.0,2.0,4145.0,7445.0,7.0,6.0,6.0,3.0,6.0,0.0,,,,,3.0,0.0,Completed,173,3.0,173,18,91.0
2017-06-09,2017,French Open,Grand Slam,Outdoor,Clay,Semifinals,5,Nadal R.,Thiem D.,4.0,7.0,5375.0,4145.0,6.0,3.0,6.0,4.0,6.0,0.0,,,,,3.0,0.0,Completed,207,3.0,206,21,91.0
2017-06-11,2017,French Open,Grand Slam,Outdoor,Clay,The Final,5,Nadal R.,Wawrinka S.,4.0,3.0,5375.0,5695.0,6.0,2.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,Completed,207,3.0,206,15,93.0
2017-06-13,2017,Ricoh Open,ATP250,Outdoor,Grass,1st Round,3,Medvedev D.,Haase R.,65.0,43.0,760.0,983.0,7.0,6.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,195,3.0,195,13,94.0
2017-06-14,2017,Ricoh Open,ATP250,Outdoor,Grass,2nd Round,3,Zverev A.,Mannarino A.,10.0,62.0,3070.0,811.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,226,2.0,226,21,91.0
2017-06-15,2017,Ricoh Open,ATP250,Outdoor,Grass,2nd Round,3,Medvedev D.,Kokkinakis T.,65.0,993.0,760.0,10.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,195,2.0,195,4,98.0
2017-06-16,2017,Ricoh Open,ATP250,Outdoor,Grass,Quarterfinals,3,Zverev A.,Benneteau J.,10.0,94.0,3070.0,554.0,6.0,0.0,6.0,4.0,,,,,,,2.0,0.0,Completed,226,2.0,226,2,99.0
2017-06-19,2017,Gerry Weber Open,ATP500,Outdoor,Grass,1st Round,3,Thiem D.,Marterer M.,8.0,122.0,3895.0,449.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,173,2.0,173,5,97.0
